Comunidades autónomas;Tipología penal;periodo;Total
CIUDAD AUTÓNOMA DE CEUTA;5.8.-Blanqueo de capitales;2022;1
CIUDAD AUTÓNOMA DE CEUTA;5.8.-Blanqueo de capitales;2021;0
CIUDAD AUTÓNOMA DE CEUTA;5.8.-Blanqueo de capitales;2020;0
CIUDAD AUTÓNOMA DE CEUTA;5.8.-Blanqueo de capitales;2019;1
CIUDAD AUTÓNOMA DE CEUTA;5.8.-Blanqueo de capitales;2018;4
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2024;58
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2023;48
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2022;33
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2021;41
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2020;38
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2019;45
CIUDAD AUTÓNOMA DE CEUTA;5.9.-Otros contra el patrimonio;2018;51
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2024;228
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2023;248
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2022;237
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2021;325
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2020;326
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2019;486
CIUDAD AUTÓNOMA DE CEUTA;6. SEGURIDAD COLECTIVA;2018;369
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2024;84
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2023;86
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2022;80
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2021;141
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2020;192
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2019;284
CIUDAD AUTÓNOMA DE CEUTA;6.1.-Tráfico de drogas;2018;154
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2024;135
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2023;159
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2022;153
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2021;179
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2020;131
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2019;199
CIUDAD AUTÓNOMA DE CEUTA;6.2.-Contra la seguridad vial;2018;211
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2024;9
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2023;3
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2022;4
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2021;5
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2020;3
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2019;3
CIUDAD AUTÓNOMA DE CEUTA;6.3.-Otros contra la seguridad colectiva;2018;4
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2024;44
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2023;49
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2022;37
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2021;79
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2020;161
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2019;531
CIUDAD AUTÓNOMA DE CEUTA;7. FALSEDADES;2018;590
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2024;1
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2023;1
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2022;0
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2021;0
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2020;1
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2019;8
CIUDAD AUTÓNOMA DE CEUTA;8. ADMÓN. PÚBLICA;2018;9
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2024;97
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2023;97
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2022;101
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2021;99
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2020;115
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2019;148
CIUDAD AUTÓNOMA DE CEUTA;9. ADMÓN. JUSTICIA;2018;175
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2024;103
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2023;108
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2022;137
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2021;152
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2020;147
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2019;157
CIUDAD AUTÓNOMA DE CEUTA;10. ORDEN PÚBLICO;2018;128
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2024;1
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2023;0
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2022;2
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2021;1
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2020;3
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2019;5
CIUDAD AUTÓNOMA DE CEUTA;11. LEGISLACIÓN ESPECIAL;2018;3
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2024;25
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2023;29
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2022;49
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2021;42
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2020;56
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2019;157
CIUDAD AUTÓNOMA DE CEUTA;12. OTRAS INFRACCIONES PENALES;2018;134
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2024;2.052
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2023;2.021
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2022;1.974
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2021;2.299
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2020;2.157
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2019;2.972
CIUDAD AUTÓNOMA DE CEUTA;TOTAL INFRACCIONES PENALES;2018;2.910
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2024;865
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2023;839
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2022;843
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2021;799
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2020;806
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2019;855
CIUDAD AUTÓNOMA DE MELILLA;1. CONTRA LAS PERSONAS;2018;813
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2024;1
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2023;3
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2022;6
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2021;4
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2020;2
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2019;9
CIUDAD AUTÓNOMA DE MELILLA;1.1.-Homicidios dolosos/asesinatos;2018;2
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;0
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;0
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;2
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;0
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;0
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;1
CIUDAD AUTÓNOMA DE MELILLA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;0
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2024;468
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2023;424
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2022;456
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2021;451
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2020;461
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2019;518
CIUDAD AUTÓNOMA DE MELILLA;1.2.-Lesiones;2018;506
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2024;378
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2023;399
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2022;363
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2021;323
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2020;320
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2019;319
CIUDAD AUTÓNOMA DE MELILLA;1.3.-Malos tratos ámbito familiar;2018;282
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2024;18
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2023;13
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2022;18
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2021;21
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2020;23
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2019;9
CIUDAD AUTÓNOMA DE MELILLA;1.4.-Otros contra las personas;2018;23
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2024;438
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2023;384
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2022;341
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2021;346
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2020;302
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2019;253
CIUDAD AUTÓNOMA DE MELILLA;2. CONTRA LA LIBERTAD;2018;298
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2024;4
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2023;4
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2022;14
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2021;5
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2020;6
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2019;11
CIUDAD AUTÓNOMA DE MELILLA;2.1.-Malos tratos habituales en el ámbito familiar;2018;3
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2024;434
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2023;380
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2022;327
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2021;341
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2020;296
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2019;242
CIUDAD AUTÓNOMA DE MELILLA;2.2.-Otros contra la libertad;2018;295
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2024;35
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2023;37
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2022;19
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2021;32
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2020;24
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2019;27
CIUDAD AUTÓNOMA DE MELILLA;3. LIBERTAD SEXUAL;2018;22
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2024;22
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2023;30
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2022;14
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2021;23
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2020;14
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2019;19
CIUDAD AUTÓNOMA DE MELILLA;3.1.-Agresión sexual;2018;14
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2024;8
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2023;3
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2022;3
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2021;5
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2020;6
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2019;3
CIUDAD AUTÓNOMA DE MELILLA;3.2.-Agresión sexual con penetración;2018;2
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2024;0
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2023;0
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2022;0
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2021;1
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2020;2
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2019;0
CIUDAD AUTÓNOMA DE MELILLA;3.3.-Corrupción de menores o incapacitados;2018;1
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2024;0
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2023;2
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2022;0
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2021;1
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2020;0
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2019;0
CIUDAD AUTÓNOMA DE MELILLA;3.4.-Pornografía de menores;2018;1
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2024;5
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2023;2
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2022;2
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2021;2
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2020;2
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2019;5
CIUDAD AUTÓNOMA DE MELILLA;3.5.-Otros contra la libertad sexual;2018;4
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2024;17
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2023;12
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2022;10
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2021;22
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2020;23
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2019;25
CIUDAD AUTÓNOMA DE MELILLA;4. RELACIONES FAMILIARES;2018;19
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2024;928
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2023;827
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2022;776
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2021;698
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2020;935
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2019;1.171
CIUDAD AUTÓNOMA DE MELILLA;5. PATRIMONIO;2018;1.079
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2024;262
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2023;311
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2022;284
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2021;236
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2020;355
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2019;482
CIUDAD AUTÓNOMA DE MELILLA;5.1.-Hurtos;2018;350
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2024;100
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2023;93
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2022;89
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2021;65
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2020;85
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2019;151
CIUDAD AUTÓNOMA DE MELILLA;5.2.-Robos con fuerza en las cosas;2018;192
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;35
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;23
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;41
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;24
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;51
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;86
CIUDAD AUTÓNOMA DE MELILLA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;123
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2024;17
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2023;28
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2022;20
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2021;23
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2020;17
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2019;25
CIUDAD AUTÓNOMA DE MELILLA;5.2.2.-Robos con fuerza en viviendas;2018;28
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2024;30
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2023;30
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2022;18
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2021;9
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2020;8
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2019;17
CIUDAD AUTÓNOMA DE MELILLA;5.2.3.-Robos con fuerza en establecimientos;2018;13
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2024;79
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2023;92
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2022;91
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2021;130
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2020;222
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2019;251
CIUDAD AUTÓNOMA DE MELILLA;5.3.-Robos con violencia o intimidación;2018;223
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2024;46
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2023;66
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2022;72
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2021;86
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2020;165
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2019;155
CIUDAD AUTÓNOMA DE MELILLA;5.3.1.-Robos con violencia en vía pública;2018;177
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2024;7
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2023;9
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2022;6
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2021;2
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2020;2
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2019;5
CIUDAD AUTÓNOMA DE MELILLA;5.3.2.-Robos con violencia en viviendas;2018;3
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2024;18
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2023;10
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2022;9
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2021;13
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2020;15
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2019;7
CIUDAD AUTÓNOMA DE MELILLA;5.3.3.-Robos con violencia en establecimientos;2018;5
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2024;18
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2023;15
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2022;19
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2021;12
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2020;10
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2019;11
CIUDAD AUTÓNOMA DE MELILLA;5.4.-Sustracción de vehículos;2018;18
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2024;212
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2023;143
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2022;152
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2021;92
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2020;128
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2019;118
CIUDAD AUTÓNOMA DE MELILLA;5.5.-Estafas;2018;153
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2024;136
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2023;94
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2022;95
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2021;54
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2020;77
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2019;51
CIUDAD AUTÓNOMA DE MELILLA;5.5.1.-Estafas informáticas;2018;58
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2024;180
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2023;125
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2022;92
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2021;123
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2020;85
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2019;93
CIUDAD AUTÓNOMA DE MELILLA;5.6.-Daños;2018;96
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2024;0
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2023;1
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2022;0
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2021;1
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2020;1
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2019;5
CIUDAD AUTÓNOMA DE MELILLA;5.7.-Contra la propiedad intelectual/industrial;2018;10
CIUDAD AUTÓNOMA DE MELILLA;5.8.-Blanqueo de capitales;2024;0
