Provincias;Tipología penal;periodo;Total
Cuenca;6.1.-Tráfico de drogas;2018;26
Cuenca;6.2.-Contra la seguridad vial;2024;371
Cuenca;6.2.-Contra la seguridad vial;2023;337
Cuenca;6.2.-Contra la seguridad vial;2022;309
Cuenca;6.2.-Contra la seguridad vial;2021;286
Cuenca;6.2.-Contra la seguridad vial;2020;220
Cuenca;6.2.-Contra la seguridad vial;2019;248
Cuenca;6.2.-Contra la seguridad vial;2018;219
Cuenca;6.3.-Otros contra la seguridad colectiva;2024;13
Cuenca;6.3.-Otros contra la seguridad colectiva;2023;11
Cuenca;6.3.-Otros contra la seguridad colectiva;2022;10
Cuenca;6.3.-Otros contra la seguridad colectiva;2021;9
Cuenca;6.3.-Otros contra la seguridad colectiva;2020;5
Cuenca;6.3.-Otros contra la seguridad colectiva;2019;12
Cuenca;6.3.-Otros contra la seguridad colectiva;2018;3
Cuenca;7. FALSEDADES;2024;150
Cuenca;7. FALSEDADES;2023;151
Cuenca;7. FALSEDADES;2022;129
Cuenca;7. FALSEDADES;2021;122
Cuenca;7. FALSEDADES;2020;99
Cuenca;7. FALSEDADES;2019;100
Cuenca;7. FALSEDADES;2018;82
Cuenca;8. ADMÓN. PÚBLICA;2024;1
Cuenca;8. ADMÓN. PÚBLICA;2023;3
Cuenca;8. ADMÓN. PÚBLICA;2022;0
Cuenca;8. ADMÓN. PÚBLICA;2021;6
Cuenca;8. ADMÓN. PÚBLICA;2020;1
Cuenca;8. ADMÓN. PÚBLICA;2019;22
Cuenca;8. ADMÓN. PÚBLICA;2018;21
Cuenca;9. ADMÓN. JUSTICIA;2024;184
Cuenca;9. ADMÓN. JUSTICIA;2023;185
Cuenca;9. ADMÓN. JUSTICIA;2022;171
Cuenca;9. ADMÓN. JUSTICIA;2021;143
Cuenca;9. ADMÓN. JUSTICIA;2020;121
Cuenca;9. ADMÓN. JUSTICIA;2019;121
Cuenca;9. ADMÓN. JUSTICIA;2018;107
Cuenca;10. ORDEN PÚBLICO;2024;96
Cuenca;10. ORDEN PÚBLICO;2023;81
Cuenca;10. ORDEN PÚBLICO;2022;53
Cuenca;10. ORDEN PÚBLICO;2021;88
Cuenca;10. ORDEN PÚBLICO;2020;75
Cuenca;10. ORDEN PÚBLICO;2019;52
Cuenca;10. ORDEN PÚBLICO;2018;45
Cuenca;11. LEGISLACIÓN ESPECIAL;2024;3
Cuenca;11. LEGISLACIÓN ESPECIAL;2023;0
Cuenca;11. LEGISLACIÓN ESPECIAL;2022;0
Cuenca;11. LEGISLACIÓN ESPECIAL;2021;0
Cuenca;11. LEGISLACIÓN ESPECIAL;2020;0
Cuenca;11. LEGISLACIÓN ESPECIAL;2019;2
Cuenca;11. LEGISLACIÓN ESPECIAL;2018;2
Cuenca;12. OTRAS INFRACCIONES PENALES;2024;59
Cuenca;12. OTRAS INFRACCIONES PENALES;2023;99
Cuenca;12. OTRAS INFRACCIONES PENALES;2022;67
Cuenca;12. OTRAS INFRACCIONES PENALES;2021;77
Cuenca;12. OTRAS INFRACCIONES PENALES;2020;93
Cuenca;12. OTRAS INFRACCIONES PENALES;2019;67
Cuenca;12. OTRAS INFRACCIONES PENALES;2018;65
Cuenca;TOTAL INFRACCIONES PENALES;2024;6.837
Cuenca;TOTAL INFRACCIONES PENALES;2023;7.394
Cuenca;TOTAL INFRACCIONES PENALES;2022;7.038
Cuenca;TOTAL INFRACCIONES PENALES;2021;6.167
Cuenca;TOTAL INFRACCIONES PENALES;2020;5.401
Cuenca;TOTAL INFRACCIONES PENALES;2019;6.222
Cuenca;TOTAL INFRACCIONES PENALES;2018;5.979
Girona;1. CONTRA LAS PERSONAS;2024;3.053
Girona;1. CONTRA LAS PERSONAS;2023;2.915
Girona;1. CONTRA LAS PERSONAS;2022;2.941
Girona;1. CONTRA LAS PERSONAS;2021;2.414
Girona;1. CONTRA LAS PERSONAS;2020;2.058
Girona;1. CONTRA LAS PERSONAS;2019;2.666
Girona;1. CONTRA LAS PERSONAS;2018;2.487
Girona;1.1.-Homicidios dolosos/asesinatos;2024;30
Girona;1.1.-Homicidios dolosos/asesinatos;2023;27
Girona;1.1.-Homicidios dolosos/asesinatos;2022;25
Girona;1.1.-Homicidios dolosos/asesinatos;2021;27
Girona;1.1.-Homicidios dolosos/asesinatos;2020;23
Girona;1.1.-Homicidios dolosos/asesinatos;2019;23
Girona;1.1.-Homicidios dolosos/asesinatos;2018;16
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;9
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;8
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;10
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;6
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;7
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;8
Girona;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;7
Girona;1.2.-Lesiones;2024;1.918
Girona;1.2.-Lesiones;2023;1.840
Girona;1.2.-Lesiones;2022;1.833
Girona;1.2.-Lesiones;2021;1.437
Girona;1.2.-Lesiones;2020;1.146
Girona;1.2.-Lesiones;2019;1.632
Girona;1.2.-Lesiones;2018;1.541
Girona;1.3.-Malos tratos ámbito familiar;2024;1.039
Girona;1.3.-Malos tratos ámbito familiar;2023;985
Girona;1.3.-Malos tratos ámbito familiar;2022;1.022
Girona;1.3.-Malos tratos ámbito familiar;2021;899
Girona;1.3.-Malos tratos ámbito familiar;2020;851
Girona;1.3.-Malos tratos ámbito familiar;2019;972
Girona;1.3.-Malos tratos ámbito familiar;2018;890
Girona;1.4.-Otros contra las personas;2024;66
Girona;1.4.-Otros contra las personas;2023;63
Girona;1.4.-Otros contra las personas;2022;61
Girona;1.4.-Otros contra las personas;2021;51
Girona;1.4.-Otros contra las personas;2020;38
Girona;1.4.-Otros contra las personas;2019;39
Girona;1.4.-Otros contra las personas;2018;40
Girona;2. CONTRA LA LIBERTAD;2024;2.605
Girona;2. CONTRA LA LIBERTAD;2023;2.571
Girona;2. CONTRA LA LIBERTAD;2022;2.406
Girona;2. CONTRA LA LIBERTAD;2021;2.304
Girona;2. CONTRA LA LIBERTAD;2020;1.658
Girona;2. CONTRA LA LIBERTAD;2019;2.103
Girona;2. CONTRA LA LIBERTAD;2018;2.142
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2024;173
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2023;227
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2022;165
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2021;186
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2020;125
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2019;174
Girona;2.1.-Malos tratos habituales en el ámbito familiar;2018;163
Girona;2.2.-Otros contra la libertad;2024;2.432
Girona;2.2.-Otros contra la libertad;2023;2.344
Girona;2.2.-Otros contra la libertad;2022;2.241
Girona;2.2.-Otros contra la libertad;2021;2.118
Girona;2.2.-Otros contra la libertad;2020;1.533
Girona;2.2.-Otros contra la libertad;2019;1.929
Girona;2.2.-Otros contra la libertad;2018;1.979
Girona;3. LIBERTAD SEXUAL;2024;505
Girona;3. LIBERTAD SEXUAL;2023;426
Girona;3. LIBERTAD SEXUAL;2022;374
Girona;3. LIBERTAD SEXUAL;2021;329
Girona;3. LIBERTAD SEXUAL;2020;230
Girona;3. LIBERTAD SEXUAL;2019;310
Girona;3. LIBERTAD SEXUAL;2018;263
Girona;3.1.-Agresión sexual;2024;254
Girona;3.1.-Agresión sexual;2023;202
Girona;3.1.-Agresión sexual;2022;226
Girona;3.1.-Agresión sexual;2021;195
Girona;3.1.-Agresión sexual;2020;120
Girona;3.1.-Agresión sexual;2019;174
Girona;3.1.-Agresión sexual;2018;130
Girona;3.2.-Agresión sexual con penetración;2024;185
Girona;3.2.-Agresión sexual con penetración;2023;156
Girona;3.2.-Agresión sexual con penetración;2022;108
Girona;3.2.-Agresión sexual con penetración;2021;94
Girona;3.2.-Agresión sexual con penetración;2020;71
Girona;3.2.-Agresión sexual con penetración;2019;88
Girona;3.2.-Agresión sexual con penetración;2018;80
Girona;3.3.-Corrupción de menores o incapacitados;2024;1
Girona;3.3.-Corrupción de menores o incapacitados;2023;1
Girona;3.3.-Corrupción de menores o incapacitados;2022;2
Girona;3.3.-Corrupción de menores o incapacitados;2021;1
Girona;3.3.-Corrupción de menores o incapacitados;2020;1
Girona;3.3.-Corrupción de menores o incapacitados;2019;0
Girona;3.3.-Corrupción de menores o incapacitados;2018;0
Girona;3.4.-Pornografía de menores;2024;18
Girona;3.4.-Pornografía de menores;2023;17
Girona;3.4.-Pornografía de menores;2022;15
Girona;3.4.-Pornografía de menores;2021;8
Girona;3.4.-Pornografía de menores;2020;16
Girona;3.4.-Pornografía de menores;2019;12
Girona;3.4.-Pornografía de menores;2018;18
Girona;3.5.-Otros contra la libertad sexual;2024;47
Girona;3.5.-Otros contra la libertad sexual;2023;50
Girona;3.5.-Otros contra la libertad sexual;2022;23
Girona;3.5.-Otros contra la libertad sexual;2021;31
Girona;3.5.-Otros contra la libertad sexual;2020;22
Girona;3.5.-Otros contra la libertad sexual;2019;36
Girona;3.5.-Otros contra la libertad sexual;2018;35
Girona;4. RELACIONES FAMILIARES;2024;153
Girona;4. RELACIONES FAMILIARES;2023;167
Girona;4. RELACIONES FAMILIARES;2022;179
Girona;4. RELACIONES FAMILIARES;2021;173
Girona;4. RELACIONES FAMILIARES;2020;178
Girona;4. RELACIONES FAMILIARES;2019;198
Girona;4. RELACIONES FAMILIARES;2018;210
Girona;5. PATRIMONIO;2024;39.489
Girona;5. PATRIMONIO;2023;38.044
Girona;5. PATRIMONIO;2022;37.386
Girona;5. PATRIMONIO;2021;30.929
Girona;5. PATRIMONIO;2020;28.125
Girona;5. PATRIMONIO;2019;36.983
Girona;5. PATRIMONIO;2018;35.357
Girona;5.1.-Hurtos;2024;13.887
Girona;5.1.-Hurtos;2023;12.993
Girona;5.1.-Hurtos;2022;13.317
Girona;5.1.-Hurtos;2021;9.858
Girona;5.1.-Hurtos;2020;8.366
Girona;5.1.-Hurtos;2019;12.408
Girona;5.1.-Hurtos;2018;12.941
Girona;5.2.-Robos con fuerza en las cosas;2024;7.309
Girona;5.2.-Robos con fuerza en las cosas;2023;6.971
Girona;5.2.-Robos con fuerza en las cosas;2022;8.007
Girona;5.2.-Robos con fuerza en las cosas;2021;7.091
Girona;5.2.-Robos con fuerza en las cosas;2020;6.880
Girona;5.2.-Robos con fuerza en las cosas;2019;10.344
Girona;5.2.-Robos con fuerza en las cosas;2018;8.907
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;2.726
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;2.352
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;3.063
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;2.476
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;14
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;4.088
Girona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;2.955
Girona;5.2.2.-Robos con fuerza en viviendas;2024;2.520
Girona;5.2.2.-Robos con fuerza en viviendas;2023;2.561
Girona;5.2.2.-Robos con fuerza en viviendas;2022;2.728
Girona;5.2.2.-Robos con fuerza en viviendas;2021;2.710
Girona;5.2.2.-Robos con fuerza en viviendas;2020;2.554
Girona;5.2.2.-Robos con fuerza en viviendas;2019;3.630
Girona;5.2.2.-Robos con fuerza en viviendas;2018;3.629
Girona;5.2.3.-Robos con fuerza en establecimientos;2024;895
Girona;5.2.3.-Robos con fuerza en establecimientos;2023;850
Girona;5.2.3.-Robos con fuerza en establecimientos;2022;910
Girona;5.2.3.-Robos con fuerza en establecimientos;2021;755
Girona;5.2.3.-Robos con fuerza en establecimientos;2020;742
Girona;5.2.3.-Robos con fuerza en establecimientos;2019;0
Girona;5.2.3.-Robos con fuerza en establecimientos;2018;0
Girona;5.3.-Robos con violencia o intimidación;2024;1.195
Girona;5.3.-Robos con violencia o intimidación;2023;1.054
Girona;5.3.-Robos con violencia o intimidación;2022;1.012
Girona;5.3.-Robos con violencia o intimidación;2021;877
Girona;5.3.-Robos con violencia o intimidación;2020;754
Girona;5.3.-Robos con violencia o intimidación;2019;1.109
Girona;5.3.-Robos con violencia o intimidación;2018;956
Girona;5.3.1.-Robos con violencia en vía pública;2024;705
Girona;5.3.1.-Robos con violencia en vía pública;2023;636
Girona;5.3.1.-Robos con violencia en vía pública;2022;589
Girona;5.3.1.-Robos con violencia en vía pública;2021;537
Girona;5.3.1.-Robos con violencia en vía pública;2020;497
Girona;5.3.1.-Robos con violencia en vía pública;2019;0
Girona;5.3.1.-Robos con violencia en vía pública;2018;0
Girona;5.3.2.-Robos con violencia en viviendas;2024;90
Girona;5.3.2.-Robos con violencia en viviendas;2023;77
Girona;5.3.2.-Robos con violencia en viviendas;2022;76
Girona;5.3.2.-Robos con violencia en viviendas;2021;71
Girona;5.3.2.-Robos con violencia en viviendas;2020;60
Girona;5.3.2.-Robos con violencia en viviendas;2019;40
Girona;5.3.2.-Robos con violencia en viviendas;2018;29
Girona;5.3.3.-Robos con violencia en establecimientos;2024;194
Girona;5.3.3.-Robos con violencia en establecimientos;2023;132
Girona;5.3.3.-Robos con violencia en establecimientos;2022;156
Girona;5.3.3.-Robos con violencia en establecimientos;2021;110
Girona;5.3.3.-Robos con violencia en establecimientos;2020;84
Girona;5.3.3.-Robos con violencia en establecimientos;2019;0
Girona;5.3.3.-Robos con violencia en establecimientos;2018;0
Girona;5.4.-Sustracción de vehículos;2024;812
Girona;5.4.-Sustracción de vehículos;2023;686
Girona;5.4.-Sustracción de vehículos;2022;585
Girona;5.4.-Sustracción de vehículos;2021;497
Girona;5.4.-Sustracción de vehículos;2020;511
Girona;5.4.-Sustracción de vehículos;2019;686
Girona;5.4.-Sustracción de vehículos;2018;590
Girona;5.5.-Estafas;2024;10.344
Girona;5.5.-Estafas;2023;10.771
Girona;5.5.-Estafas;2022;8.719
Girona;5.5.-Estafas;2021;6.805
Girona;5.5.-Estafas;2020;6.456
Girona;5.5.-Estafas;2019;6.341
Girona;5.5.-Estafas;2018;6.229
Girona;5.5.1.-Estafas informáticas;2024;7.652
Girona;5.5.1.-Estafas informáticas;2023;8.397
Girona;5.5.1.-Estafas informáticas;2022;6.833
Girona;5.5.1.-Estafas informáticas;2021;5.371
Girona;5.5.1.-Estafas informáticas;2020;5.239
Girona;5.5.1.-Estafas informáticas;2019;4.285
Girona;5.5.1.-Estafas informáticas;2018;3.928
Girona;5.6.-Daños;2024;4.290
Girona;5.6.-Daños;2023;4.148
Girona;5.6.-Daños;2022;4.299
Girona;5.6.-Daños;2021;3.982
Girona;5.6.-Daños;2020;3.753
Girona;5.6.-Daños;2019;4.664
Girona;5.6.-Daños;2018;4.318
Girona;5.7.-Contra la propiedad intelectual/industrial;2024;75
Girona;5.7.-Contra la propiedad intelectual/industrial;2023;51
Girona;5.7.-Contra la propiedad intelectual/industrial;2022;39
Girona;5.7.-Contra la propiedad intelectual/industrial;2021;35
Girona;5.7.-Contra la propiedad intelectual/industrial;2020;25
Girona;5.7.-Contra la propiedad intelectual/industrial;2019;50
Girona;5.7.-Contra la propiedad intelectual/industrial;2018;43
Girona;5.8.-Blanqueo de capitales;2024;9
Girona;5.8.-Blanqueo de capitales;2023;9
Girona;5.8.-Blanqueo de capitales;2022;6
Girona;5.8.-Blanqueo de capitales;2021;4
Girona;5.8.-Blanqueo de capitales;2020;2
Girona;5.8.-Blanqueo de capitales;2019;4
Girona;5.8.-Blanqueo de capitales;2018;2
Girona;5.9.-Otros contra el patrimonio;2024;1.568
Girona;5.9.-Otros contra el patrimonio;2023;1.361
Girona;5.9.-Otros contra el patrimonio;2022;1.402
Girona;5.9.-Otros contra el patrimonio;2021;1.780
Girona;5.9.-Otros contra el patrimonio;2020;1.378
Girona;5.9.-Otros contra el patrimonio;2019;1.377
Girona;5.9.-Otros contra el patrimonio;2018;1.371
Girona;6. SEGURIDAD COLECTIVA;2024;2.554
Girona;6. SEGURIDAD COLECTIVA;2023;2.317
Girona;6. SEGURIDAD COLECTIVA;2022;2.146
Girona;6. SEGURIDAD COLECTIVA;2021;1.739
Girona;6. SEGURIDAD COLECTIVA;2020;1.295
Girona;6. SEGURIDAD COLECTIVA;2019;1.648
Girona;6. SEGURIDAD COLECTIVA;2018;1.620
Girona;6.1.-Tráfico de drogas;2024;541
Girona;6.1.-Tráfico de drogas;2023;553
Girona;6.1.-Tráfico de drogas;2022;450
Girona;6.1.-Tráfico de drogas;2021;435
Girona;6.1.-Tráfico de drogas;2020;390
Girona;6.1.-Tráfico de drogas;2019;434
Girona;6.1.-Tráfico de drogas;2018;400
Girona;6.2.-Contra la seguridad vial;2024;1.969
Girona;6.2.-Contra la seguridad vial;2023;1.724
Girona;6.2.-Contra la seguridad vial;2022;1.664
Girona;6.2.-Contra la seguridad vial;2021;1.270
Girona;6.2.-Contra la seguridad vial;2020;877
Girona;6.2.-Contra la seguridad vial;2019;1.168
Girona;6.2.-Contra la seguridad vial;2018;1.192
Girona;6.3.-Otros contra la seguridad colectiva;2024;44
Girona;6.3.-Otros contra la seguridad colectiva;2023;40
Girona;6.3.-Otros contra la seguridad colectiva;2022;32
Girona;6.3.-Otros contra la seguridad colectiva;2021;34
Girona;6.3.-Otros contra la seguridad colectiva;2020;28
Girona;6.3.-Otros contra la seguridad colectiva;2019;46
Girona;6.3.-Otros contra la seguridad colectiva;2018;28
Girona;7. FALSEDADES;2024;657
Girona;7. FALSEDADES;2023;577
Girona;7. FALSEDADES;2022;579
Girona;7. FALSEDADES;2021;482
Girona;7. FALSEDADES;2020;305
Girona;7. FALSEDADES;2019;397
Girona;7. FALSEDADES;2018;371
Girona;8. ADMÓN. PÚBLICA;2024;23
Girona;8. ADMÓN. PÚBLICA;2023;22
Girona;8. ADMÓN. PÚBLICA;2022;67
Girona;8. ADMÓN. PÚBLICA;2021;32
Girona;8. ADMÓN. PÚBLICA;2020;3
Girona;8. ADMÓN. PÚBLICA;2019;6
Girona;8. ADMÓN. PÚBLICA;2018;10
Girona;9. ADMÓN. JUSTICIA;2024;548
Girona;9. ADMÓN. JUSTICIA;2023;501
Girona;9. ADMÓN. JUSTICIA;2022;498
Girona;9. ADMÓN. JUSTICIA;2021;391
Girona;9. ADMÓN. JUSTICIA;2020;403
Girona;9. ADMÓN. JUSTICIA;2019;406
Girona;9. ADMÓN. JUSTICIA;2018;401
Girona;10. ORDEN PÚBLICO;2024;550
Girona;10. ORDEN PÚBLICO;2023;528
Girona;10. ORDEN PÚBLICO;2022;573
Girona;10. ORDEN PÚBLICO;2021;420
Girona;10. ORDEN PÚBLICO;2020;390
Girona;10. ORDEN PÚBLICO;2019;417
Girona;10. ORDEN PÚBLICO;2018;325
Girona;11. LEGISLACIÓN ESPECIAL;2024;2
Girona;11. LEGISLACIÓN ESPECIAL;2023;2
Girona;11. LEGISLACIÓN ESPECIAL;2022;3
Girona;11. LEGISLACIÓN ESPECIAL;2021;1
Girona;11. LEGISLACIÓN ESPECIAL;2020;1
Girona;11. LEGISLACIÓN ESPECIAL;2019;0
Girona;11. LEGISLACIÓN ESPECIAL;2018;1
Girona;12. OTRAS INFRACCIONES PENALES;2024;143
Girona;12. OTRAS INFRACCIONES PENALES;2023;153
Girona;12. OTRAS INFRACCIONES PENALES;2022;121
Girona;12. OTRAS INFRACCIONES PENALES;2021;131
Girona;12. OTRAS INFRACCIONES PENALES;2020;114
Girona;12. OTRAS INFRACCIONES PENALES;2019;115
Girona;12. OTRAS INFRACCIONES PENALES;2018;110
Girona;TOTAL INFRACCIONES PENALES;2024;50.282
Girona;TOTAL INFRACCIONES PENALES;2023;48.223
Girona;TOTAL INFRACCIONES PENALES;2022;47.273
Girona;TOTAL INFRACCIONES PENALES;2021;39.345
Girona;TOTAL INFRACCIONES PENALES;2020;34.760
Girona;TOTAL INFRACCIONES PENALES;2019;45.249
Girona;TOTAL INFRACCIONES PENALES;2018;43.297
Granada;1. CONTRA LAS PERSONAS;2024;4.151
Granada;1. CONTRA LAS PERSONAS;2023;4.046
Granada;1. CONTRA LAS PERSONAS;2022;3.739
Granada;1. CONTRA LAS PERSONAS;2021;3.472
Granada;1. CONTRA LAS PERSONAS;2020;3.041
Granada;1. CONTRA LAS PERSONAS;2019;3.469
Granada;1. CONTRA LAS PERSONAS;2018;3.131
Granada;1.1.-Homicidios dolosos/asesinatos;2024;51
Granada;1.1.-Homicidios dolosos/asesinatos;2023;39
Granada;1.1.-Homicidios dolosos/asesinatos;2022;45
Granada;1.1.-Homicidios dolosos/asesinatos;2021;28
Granada;1.1.-Homicidios dolosos/asesinatos;2020;37
Granada;1.1.-Homicidios dolosos/asesinatos;2019;32
Granada;1.1.-Homicidios dolosos/asesinatos;2018;29
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;9
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;11
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;14
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;8
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;10
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;12
Granada;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;15
Granada;1.2.-Lesiones;2024;2.258
Granada;1.2.-Lesiones;2023;2.260
Granada;1.2.-Lesiones;2022;2.206
Granada;1.2.-Lesiones;2021;1.962
Granada;1.2.-Lesiones;2020;1.605
Granada;1.2.-Lesiones;2019;2.040
Granada;1.2.-Lesiones;2018;1.899
Granada;1.3.-Malos tratos ámbito familiar;2024;1.730
Granada;1.3.-Malos tratos ámbito familiar;2023;1.634
Granada;1.3.-Malos tratos ámbito familiar;2022;1.395
Granada;1.3.-Malos tratos ámbito familiar;2021;1.389
Granada;1.3.-Malos tratos ámbito familiar;2020;1.305
Granada;1.3.-Malos tratos ámbito familiar;2019;1.307
Granada;1.3.-Malos tratos ámbito familiar;2018;1.136
Granada;1.4.-Otros contra las personas;2024;112
Granada;1.4.-Otros contra las personas;2023;113
Granada;1.4.-Otros contra las personas;2022;93
Granada;1.4.-Otros contra las personas;2021;93
Granada;1.4.-Otros contra las personas;2020;94
Granada;1.4.-Otros contra las personas;2019;90
Granada;1.4.-Otros contra las personas;2018;67
Granada;2. CONTRA LA LIBERTAD;2024;3.355
Granada;2. CONTRA LA LIBERTAD;2023;3.090
Granada;2. CONTRA LA LIBERTAD;2022;2.532
Granada;2. CONTRA LA LIBERTAD;2021;2.541
Granada;2. CONTRA LA LIBERTAD;2020;2.330
Granada;2. CONTRA LA LIBERTAD;2019;2.490
Granada;2. CONTRA LA LIBERTAD;2018;2.468
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2024;446
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2023;456
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2022;387
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2021;356
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2020;328
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2019;360
Granada;2.1.-Malos tratos habituales en el ámbito familiar;2018;401
Granada;2.2.-Otros contra la libertad;2024;2.909
Granada;2.2.-Otros contra la libertad;2023;2.634
Granada;2.2.-Otros contra la libertad;2022;2.145
Granada;2.2.-Otros contra la libertad;2021;2.185
Granada;2.2.-Otros contra la libertad;2020;2.002
Granada;2.2.-Otros contra la libertad;2019;2.130
Granada;2.2.-Otros contra la libertad;2018;2.067
Granada;3. LIBERTAD SEXUAL;2024;318
